timestamp;id;speedBumpId;x;y;z;lat;lng
2020-06-06 07:39:48.292;60e2430c-3460-4710-bbd7-5c5e8f615a06;0;-1.8501434326171875;9.758026123046877;0.07281494140625;-22.9266792;-42.4857703
2020-06-06 07:39:48.489;b7d0f823-e3f0-47cb-a852-f903871da96c;0;-2.331390380859375;10.428390502929688;-0.6741790771484375;-22.9266792;-42.4857703
2020-06-06 07:39:48.590;e715ebe0-31e5-4b55-af0f-577b0e24e657;0;-1.68255615234375;10.327835083007812;-0.7148895263671875;-22.9266792;-42.4857703
2020-06-06 07:39:48.690;b6b55f66-c874-4a8b-98aa-ccee60dc7cdf;0;-1.8764801025390625;9.937591552734377;0.51812744140625;-22.9266792;-42.4857703
2020-06-06 07:39:48.793;3dc60d1f-6ce4-4e73-b99d-ce89cdf334ee;0;-1.625091552734375;9.683792114257812;1.2268218994140625;-22.9266792;-42.4857703
2020-06-06 07:39:48.993;da2d768f-2106-4f44-a9f5-abbf41c48806;0;-1.974639892578125;9.777175903320312;0.099151611328125;-22.9266792;-42.4857703
2020-06-06 07:39:49.093;abd43a7e-c417-4a1b-b4d9-681b65e97bcd;0;-2.386444091796875;9.674224853515623;0.0129547119140625;-22.9266792;-42.4857703
2020-06-06 07:39:49.194;f5f2b8b5-3086-4142-b7d4-e367eb3848c0;0;-1.766357421875;9.947158813476562;0.089569091796875;-22.9266792;-42.4857703
2020-06-06 07:39:49.394;75ec2df9-9cf3-4211-a2cd-c5c8b14037ee;0;-1.3138427734375;9.451568603515623;0.3625030517578125;-22.9266792;-42.4857703
2020-06-06 07:39:49.496;8e1e0d49-f740-4541-bb16-661a410ba71c;0;-1.9962005615234373;9.837020874023438;0.5396728515625;-22.9266792;-42.4857703
2020-06-06 07:39:49.695;ccb3746c-8158-40c2-9636-86d299371248;0;-1.87408447265625;9.951950073242188;0.5037689208984375;-22.9266792;-42.4857703
2020-06-06 07:39:49.799;ae1c0894-cab4-4c45-b94d-1ccbc5d1e5a1;0;-2.4893951416015625;10.30389404296875;0.5085601806640625;-22.9266792;-42.4857703
2020-06-06 07:39:49.998;aafe0679-2310-4e11-80ff-51be133ea727;0;-1.074432373046875;10.19854736328125;0.0608367919921875;-22.9260315;-42.4848461
2020-06-06 07:39:50.098;1f8c8f15-f8db-40f3-9ded-44437b496f18;0;-0.84698486328125;9.74365234375;0.66656494140625;-22.9260315;-42.4848461
2020-06-06 07:39:50.198;81ddfc2a-18b1-420d-b30f-d682a873bd5b;0;-1.529327392578125;8.769210815429688;2.203643798828125;-22.9260315;-42.4848461
2020-06-06 07:39:50.299;c032e985-31ff-46cf-ab9d-e85cf7657ba3;0;-0.811065673828125;9.623947143554688;0.999359130859375;-22.9260315;-42.4848461
2020-06-06 07:39:50.400;74dc19d3-e7b6-4e5d-911d-f21b9776205e;0;-0.5117950439453125;10.100387573242188;0.0871734619140625;-22.9260315;-42.4848461
2020-06-06 07:39:50.500;16284034-b3e3-42a7-9055-54748958662e;0;-1.761566162109375;10.200942993164062;0.891632080078125;-22.9260315;-42.4848461
2020-06-06 07:39:50.601;c5044c2b-9f9b-4593-9024-3feb3a12badd;0;-1.845367431640625;9.947158813476562;0.063232421875;-22.9260315;-42.4848461
2020-06-06 07:39:50.701;938c2990-6197-4c52-bb99-34662b01d15d;0;-1.29229736328125;10.129119873046877;0.64501953125;-22.9260315;-42.4848461
2020-06-06 07:39:50.802;395913d8-70d2-45ad-b7f7-5dcb4214fb6a;0;-3.040069580078125;10.01898193359375;0.965850830078125;-22.9260315;-42.4848461
2020-06-06 07:39:50.902;a12396b1-4f2c-4501-ad6d-6c2e8c0b6aa8;0;-1.53411865234375;9.789138793945312;0.50616455078125;-22.9260315;-42.4848461
2020-06-06 07:39:51.003;ca9ae7c3-db88-45e9-81eb-82c00a466423;0;-0.9930267333984376;10.062088012695312;-0.1163330078125;-22.9260315;-42.4848461
2020-06-06 07:39:51.103;fa13c6d9-1f37-4d1a-95ce-c1b08e331566;0;-1.1941375732421875;9.856185913085938;0.5157318115234375;-22.9260315;-42.4848461
2020-06-06 07:39:51.204;c4091c16-e0b4-4b3e-b563-25f81f50cc25;0;-2.621078491210937;10.177001953125;0.2092742919921875;-22.9260315;-42.4848461
2020-06-06 07:39:51.304;82d8912e-104b-4c08-a106-5424b62da4ba;0;-1.222869873046875;9.537750244140623;0.05364990234375;-22.9260315;-42.4848461
2020-06-06 07:39:51.406;dae60ee9-7552-4673-ad97-74fd83cca025;0;-1.0361175537109375;10.394882202148438;-0.2839202880859375;-22.9260315;-42.4848461
2020-06-06 07:39:51.607;364a2655-a379-49df-9d6e-55ec3b0b77ae;0;-1.8860626220703125;9.79632568359375;0.47503662109375;-22.9260315;-42.4848461
2020-06-06 07:39:51.707;8c6aeb7d-dd5f-424a-8d18-0ebba1b27098;0;-1.4527130126953125;10.224884033203123;-0.2192840576171875;-22.9260315;-42.4848461
2020-06-06 07:39:51.808;6d1df1cd-a7f5-44d1-9b2f-aeaa1511fa61;0;-1.9698638916015625;10.4930419921875;-0.5568695068359375;-22.9260315;-42.4848461
2020-06-06 07:39:51.908;bdbbed1e-a07d-443e-a56c-b91c88a3a3fc;0;-1.344970703125;9.075668334960938;0.4080047607421875;-22.9260315;-42.4848461
2020-06-06 07:39:52.008;ea220f2b-270b-4f93-8f79-b3583523dd9f;0;-1.7328338623046875;9.348617553710938;1.0496368408203125;-22.9260315;-42.4848461
2020-06-06 07:39:52.109;79699405-9da9-4629-a814-76825c8ba40e;0;-1.5867919921875;9.49945068359375;0.8006439208984375;-22.9260315;-42.4848461
2020-06-06 07:39:52.210;9f70f4be-e5d5-45be-bd4b-eabd3fcaf6da;0;-1.51495361328125;9.882522583007812;0.2763214111328125;-22.9260315;-42.4848461
2020-06-06 07:39:52.411;1b86efb8-730c-4a38-b92f-80f76a8e9892;0;-0.947540283203125;9.935195922851562;0.9802093505859376;-22.9260315;-42.4848461
2020-06-06 07:39:52.511;73c19d47-b57c-4a31-b986-7c309e301a1f;0;-0.588409423828125;10.605560302734377;1.1693572998046875;-22.9260315;-42.4848461
2020-06-06 07:39:52.611;c5256597-ddfb-45cc-8cc0-d686f7a0cf87;0;-0.98583984375;9.81787109375;0.712066650390625;-22.9260315;-42.4848461
2020-06-06 07:39:52.812;78d80eba-500d-40d2-9fef-418f348c241c;0;-1.5700225830078125;9.777175903320312;-0.21209716796875;-22.9260315;-42.4848461
2020-06-06 07:39:52.912;e700b092-0fb5-4a87-8104-391208dbfe96;0;-1.8214111328125;10.011810302734377;-0.0085906982421875;-22.9260315;-42.4848461
2020-06-06 07:39:53.013;e0f21a2b-ac84-4f6d-8fec-8ab86dbcb7e6;0;-1.9866180419921875;9.432403564453123;0.269134521484375;-22.9260315;-42.4848461
2020-06-06 07:39:53.113;6697b382-d5f3-49cd-a488-f35ed59d6c4f;0;-1.179779052734375;10.08123779296875;-0.0181732177734375;-22.9260315;-42.4848461
2020-06-06 07:39:53.213;215ffdda-08a1-40af-9ba1-cb6ac4bd27e5;0;-1.03851318359375;10.392486572265623;0.238006591796875;-22.9260315;-42.4848461
2020-06-06 07:39:53.314;54360d94-7e0c-43b6-889c-2a3bcad526e6;0;-1.1773834228515625;9.75323486328125;0.544464111328125;-22.9260315;-42.4848461
2020-06-06 07:39:53.419;cd7e4df4-838b-4c5f-b6ad-4a3c28ce3f3e;0;-1.2061004638671875;9.928009033203123;0.633056640625;-22.9260315;-42.4848461
2020-06-06 07:39:53.519;0c7ff971-1994-4354-bd32-51806d879682;0;-1.560455322265625;10.277557373046877;0.8054351806640625;-22.9260315;-42.4848461
2020-06-06 07:39:53.720;5546ec0f-76c0-4caa-95e0-680464b08b17;0;-3.061614990234375;9.8489990234375;-0.1235198974609375;-22.9260315;-42.4848461
2020-06-06 07:39:53.918;f6f953b5-bce5-43da-adca-5c885c64c39e;0;-1.048095703125;9.269607543945312;0.290679931640625;-22.9260315;-42.4848461
2020-06-06 07:39:54.019;ace16c54-73ca-4c9d-8bf2-c5d014797518;0;-2.944305419921875;10.141098022460938;0.7671356201171875;-22.9260315;-42.4848461
2020-06-06 07:39:54.119;68393246-1fa1-4a7a-b349-ffc1a03b71e7;0;1.2144317626953125;9.286361694335938;0.2284393310546875;-22.9260315;-42.4848461
2020-06-06 07:39:54.220;85607144-692a-4238-b38e-b8bbd00e43f7;0;-0.049713134765625;10.648666381835938;0.618682861328125;-22.9260315;-42.4848461
2020-06-06 07:39:54.420;f8d9ec59-d47d-4b20-a2d8-3d8e34bc6885;0;-1.97943115234375;8.829071044921875;2.732772827148437;-22.9256924;-42.484620899999996
2020-06-06 07:39:54.522;d72af14c-5511-4c43-a019-26d20ec9a969;0;-0.490234375;9.750839233398438;0.79107666015625;-22.9256924;-42.484620899999996
2020-06-06 07:39:54.623;51b4bdf3-87b8-499f-b10a-90f78cc114c9;0;-1.419189453125;10.078842163085938;0.2021026611328125;-22.9256924;-42.484620899999996
2020-06-06 07:39:54.723;f116a079-9621-4d81-8cea-1ebc75d622e7;0;-1.359344482421875;9.30072021484375;1.4566650390625;-22.9256924;-42.484620899999996
2020-06-06 07:39:54.824;4c25b099-58c6-42ba-8393-d93936fdb636;0;-1.914794921875;9.829849243164062;0.513336181640625;-22.9256924;-42.484620899999996
2020-06-06 07:39:54.924;6d2c7b05-9ccd-4ddf-919f-c954be3f9fb5;0;-0.420806884765625;9.540145874023438;1.1286468505859375;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.025;ec1c19a5-2f18-43a3-955b-5aa8590dad85;0;-0.748809814453125;9.054122924804688;0.9754180908203124;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.125;c50caf0e-d2bf-4590-a1bb-677ae85e18c4;0;-0.6985321044921875;9.571273803710938;1.3273773193359375;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.226;659b70ca-3bcd-4f4e-9467-adcfccdcf6fb;0;-1.3138427734375;10.2392578125;1.114288330078125;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.327;e369721f-155b-473f-a98c-0c31cb2f99cc;0;-1.3832855224609375;10.457122802734377;-0.24322509765625;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.427;ec2cb18d-9dd1-483d-b9d1-3258ce9e8864;0;-1.0768280029296875;9.485076904296877;0.3625030517578125;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.527;0adfd1b5-86af-4629-8915-bfae7b76636f;0;-2.156600952148437;9.516204833984377;0.6833343505859375;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.628;53e76bfd-7c22-4ccf-8c9e-8efc1f665645;0;-1.32342529296875;9.386917114257812;1.293853759765625;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.728;f82411b1-36e1-4e57-ae93-ab8240dd61ca;0;-0.7919158935546875;10.009414672851562;1.7343902587890625;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.829;5fda3921-d501-4433-aa75-7efc9fc4f1ca;0;-0.2867279052734375;9.741256713867188;1.8947906494140625;-22.9256924;-42.484620899999996
2020-06-06 07:39:55.929;ea825364-cb28-4b1a-9876-410b0e2fc323;0;-1.2946929931640625;10.102783203125;1.1813201904296875;-22.9256924;-42.484620899999996
2020-06-06 07:39:56.031;4e08ef00-a23f-41c1-af80-3a0704b16fa9;0;-3.7535400390625;10.880905151367188;-1.2056884765625;-22.9256924;-42.484620899999996
2020-06-06 07:39:56.131;e24cbf2f-9349-4bc5-bb5a-90169f57d910;0;-0.736846923828125;8.4747314453125;3.743118286132813;-22.9256924;-42.484620899999996
2020-06-06 07:39:56.231;85ec666d-ecfd-46de-9f20-db0efaebcdc4;0;-1.9554901123046875;8.036590576171875;1.1549835205078125;-22.9256924;-42.484620899999996
2020-06-06 07:39:56.332;c18fc866-9cde-4a19-8837-a3fdcba45c97;0;-1.7447967529296875;10.0596923828125;-0.461090087890625;-22.9256924;-42.484620899999996
2020-06-06 07:39:56.432;4a37fc86-67d7-4c31-b668-7cf0efb38189;0;-0.1598358154296875;9.750839233398438;1.324981689453125;-22.9256924;-42.484620899999996
2020-06-06 07:39:56.534;1d3d6a54-1fbb-4298-a3e5-e26d22d583af;0;-2.2834930419921875;9.494659423828123;0.0512542724609375;-22.9256924;-42.484620899999996
2020-06-06 07:39:56.735;249d8eb2-e8ea-476a-8fbb-ef6948cdde18;0;-1.4096221923828125;9.269607543945312;1.8900146484375;-22.9256924;-42.484620899999996
2020-06-06 07:39:56.935;33c6ea8d-0f0b-4773-9772-c5aa12ea7caa;0;-2.0752105712890625;11.943923950195312;0.027313232421875;-22.9256924;-42.484620899999996
2020-06-06 07:39:57.036;dbd3eb64-60fa-4508-905b-5779af0860f5;0;-2.882049560546875;9.652679443359377;1.061614990234375;-22.9256924;-42.484620899999996
2020-06-06 07:39:57.136;7fb944e6-349e-45ba-a029-159d9b4778ae;0;-1.0792083740234375;9.7125244140625;1.870849609375;-22.9256924;-42.484620899999996
2020-06-06 07:39:57.236;37526adf-f52d-486f-9576-65af9870efaf;0;-2.33856201171875;10.813858032226562;-0.3365936279296875;-22.9256924;-42.484620899999996
2020-06-06 07:39:57.416;13b81f1d-ac85-4d38-af9f-788c54e6d807;0;-2.587554931640625;8.922439575195312;1.5667877197265625;-22.9256924;-42.484620899999996
2020-06-06 07:39:57.618;1f0a8529-6fd5-4704-a07f-e42a8d7fb145;0;-2.0560455322265625;10.679794311523438;0.4941864013671875;-22.9256924;-42.484620899999996
2020-06-06 07:39:57.719;3e3c0c13-ffe1-443b-9062-087cad7fd582;0;-2.082382202148437;10.224884033203123;0.7743072509765625;-22.9256924;-42.484620899999996
2020-06-06 07:39:57.819;965e0bdd-b465-4c7c-9153-7cd0e7dd7705;0;-0.801483154296875;9.762802124023438;2.3281402587890625;-22.9256924;-42.484620899999996
2020-06-06 07:39:57.920;3f6d2050-2241-4110-82a8-f16b743e4840;0;-2.1685791015625;9.561691284179688;1.4758148193359375;-22.9256924;-42.484620899999996
2020-06-06 07:39:58.020;2a9b3bda-2f28-41ff-b215-4489f0b76b31;0;-1.3138427734375;11.05328369140625;-0.5424957275390625;-22.9256924;-42.484620899999996
2020-06-06 07:39:58.121;fab3c684-fa43-4722-bc54-fc498fe48404;0;-1.519744873046875;10.435577392578123;-0.2528076171875;-22.9256924;-42.484620899999996
2020-06-06 07:39:58.222;0e58b8cb-5468-4e22-8957-615c9767abd8;0;-1.4622802734375;9.825057983398438;0.4558868408203125;-22.9256924;-42.484620899999996
2020-06-06 07:39:58.322;06b0ff8e-4591-4599-88c4-9f19a60344fc;0;-1.3952484130859375;10.2081298828125;0.8102264404296875;-22.9256924;-42.484620899999996
2020-06-06 07:39:58.423;1336aadd-f6cb-4ac6-b900-952297ce6054;0;-1.0145721435546875;9.710128784179688;0.786285400390625;-22.9256924;-42.484620899999996
2020-06-06 07:39:58.625;eec23c46-a770-4947-a11b-bf0da3df04be;0;-1.17498779296875;8.853012084960938;1.1478118896484375;-22.9256924;-42.484620899999996
2020-06-06 07:39:58.725;2a57ecbf-dc24-46fb-b667-348521c63ed0;0;-1.3737030029296875;9.46832275390625;1.9642333984375;-22.9256924;-42.484620899999996
2020-06-06 07:39:58.825;d4b7f24b-09d0-4f47-9c40-0111bc830ac2;0;-1.2851104736328125;9.9112548828125;0.7743072509765625;-22.9256924;-42.484620899999996
2020-06-06 07:39:58.927;79cad7fd-a209-49e2-b4cb-cbe9831df467;0;-1.5580596923828125;10.390090942382812;-0.0493011474609375;-22.9256924;-42.484620899999996
2020-06-06 07:39:59.027;c36268bd-b4e0-4dd8-b383-3f2a30eb4345;0;-0.8350067138671875;9.621551513671877;0.95147705078125;-22.9256924;-42.484620899999996
2020-06-06 07:39:59.225;c51d2290-66b6-4780-b6a8-8ae256ed5f89;0;-1.5580596923828125;10.416427612304688;0.6426239013671875;-22.9256924;-42.484620899999996
2020-06-06 07:39:59.328;bd19ed02-a831-4104-9888-c1709b7de9c7;0;-0.7512054443359375;10.22967529296875;0.211669921875;-22.9256924;-42.484620899999996
2020-06-06 07:39:59.428;c0c29886-bc35-4ea3-a7eb-46c5f91f3403;0;-1.486236572265625;9.746047973632812;0.9059906005859376;-22.9256924;-42.484620899999996
2020-06-06 07:39:59.529;cdf4992e-2a15-4478-aa64-5044ec38456e;0;0.40997314453125;9.954345703125;1.885223388671875;-22.9256924;-42.484620899999996
2020-06-06 07:39:59.629;e34d7dfe-60db-4b3d-9d13-8d08774291b2;0;-0.123931884765625;9.51141357421875;2.589111328125;-22.9256924;-42.484620899999996
2020-06-06 07:39:59.731;7a7c5569-8653-464e-89d7-785aa0795cab;0;-1.00738525390625;9.633514404296877;2.1844940185546875;-22.9256924;-42.484620899999996
2020-06-06 07:39:59.932;5807f57e-1b5c-4447-88af-912f32400eea;0;-1.5388946533203125;8.27362060546875;0.6138916015625;-22.9256924;-42.484620899999996
2020-06-06 07:40:00.134;faa11914-c689-42ff-a2bd-d2fdec6feec7;0;-0.2915191650390625;10.215316772460938;0.1685791015625;-22.9256924;-42.484620899999996
2020-06-06 07:40:00.234;b433f5ec-e912-4fb6-b62f-7c513cfa8bde;0;-4.0743560791015625;10.150665283203123;1.1382293701171875;-22.9256924;-42.484620899999996
2020-06-06 07:40:00.436;52e053c9-4b0d-49be-a514-90ecf1f333a6;0;-2.1039276123046875;11.014968872070312;-0.681365966796875;-22.9256924;-42.484620899999996
2020-06-06 07:40:00.636;73db4198-a0b6-4a7f-a8e1-759a113ea629;0;-1.3880615234375;9.8489990234375;1.3225860595703125;-22.9256924;-42.484620899999996
2020-06-06 07:40:00.836;05e7b335-975c-47d3-a943-5979a899d0b6;0;-1.3258209228515625;10.7779541015625;0.585174560546875;-22.9256924;-42.484620899999996
2020-06-06 07:40:00.937;c133b3d0-6653-45a8-b05f-a5223d847fb6;0;-0.135894775390625;9.741256713867188;1.5189056396484375;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.037;c0b8a141-4f8b-4a5a-8763-b19eb4df802c;0;-1.9698638916015625;10.102783203125;1.1597747802734375;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.138;8ca9f64d-9bc3-465b-84c6-dd063093042e;0;-1.9554901123046875;10.08123779296875;1.250762939453125;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.239;a6a0bb14-f8d2-4990-ab0e-6c308e45ea87;0;-2.1925201416015625;10.33502197265625;1.0759735107421875;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.339;a278a359-9265-49c4-8299-75965f039bd1;0;-1.4383392333984375;10.253616333007812;2.086334228515625;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.440;039c432b-91ea-4360-b0db-61e2640cf1a4;0;-0.7081146240234375;9.980682373046877;2.014511108398437;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.540;a4f33531-ea32-4d42-9bf6-975975c467d0;0;-1.4383392333984375;10.4188232421875;1.2339935302734375;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.642;fff333dc-429b-46a4-bff8-7efe787d31da;0;-1.4120025634765625;10.08123779296875;1.008941650390625;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.742;0295ce8b-49d3-4e2f-8d41-594a423afc84;0;-0.71051025390625;9.758026123046877;1.0592193603515625;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.842;fc2daec7-7027-4886-9cf7-9a2923a9bd8b;0;-1.5173492431640625;9.600006103515623;2.00732421875;-22.9256924;-42.484620899999996
2020-06-06 07:40:01.943;10c281fe-f271-45f8-a691-1f62412392a3;0;-0.7200775146484375;9.90167236328125;2.280258178710937;-22.9256924;-42.484620899999996
2020-06-06 07:40:02.142;f006531e-8dac-4834-95c6-c5d4533ec54a;0;-1.5245361328125;10.643875122070312;1.6625518798828125;-22.9256924;-42.484620899999996
2020-06-06 07:40:02.244;dfe014d8-6c20-42e1-90c9-97dd3f96118b;0;-0.461517333984375;10.248825073242188;1.8900146484375;-22.9256924;-42.484620899999996
2020-06-06 07:40:02.344;b84131b1-3fec-448a-9c3c-efc3e7711967;0;0.0316925048828125;9.719711303710938;3.625808715820313;-22.9256924;-42.484620899999996
2020-06-06 07:40:02.446;d20da6bc-ae00-4bf2-bf21-bb5e749832c0;0;-0.5644683837890625;9.389312744140623;1.8612823486328125;-22.9256924;-42.484620899999996
2020-06-06 07:40:02.646;56706701-92d4-4d0e-994a-01ea6e086d06;0;-0.2747650146484375;9.008636474609377;1.5763702392578125;-22.9256924;-42.484620899999996
2020-06-06 07:40:02.747;6f5eee52-b09f-4aef-9b26-649e62695e34;0;0.0891571044921875;9.973495483398438;2.4837646484375;-22.9256924;-42.484620899999996
2020-06-06 07:40:02.948;c4e9f330-6568-444b-b17a-c10f761d30ff;0;-1.0576629638671875;8.89849853515625;2.0312652587890625;-22.9256924;-42.484620899999996
