timestamp;id;speed_bump_id;x;y;z;lat;lng
2020-05-17 20:10:48.400;d198e52b-bd5b-424a-8ea5-d391fbdb7b20;0;-3.399200439453125;9.516204833984377;1.573974609375;-22.921991100000003;-42.4733718
2020-05-17 20:10:48.500;d198e52b-bd5b-424a-8ea5-d391fbdb7b20;0;-3.399200439453125;9.516204833984377;1.573974609375;-22.921991100000003;-42.4733718
2020-05-17 20:10:48.600;a9df8305-e4ed-4530-ab78-e1aa3ca9ffbd;0;-2.987396240234375;10.203338623046877;1.2914581298828125;-22.921991100000003;-42.4733718
2020-05-17 20:10:48.700;a9df8305-e4ed-4530-ab78-e1aa3ca9ffbd;0;-2.987396240234375;10.203338623046877;1.2914581298828125;-22.921991100000003;-42.4733718
2020-05-17 20:10:48.800;74dedc33-8d9b-4aa6-a352-df1ee9364ed7;0;-4.37603759765625;9.746047973632812;1.80621337890625;-22.921991100000003;-42.4733718
2020-05-17 20:10:48.900;4a64f1bf-ea98-49db-baff-d7d08baf2dce;0;-3.6984710693359375;9.317489624023438;1.84930419921875;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.000;25a3976b-a812-4bf2-a2fe-113d7b01cd11;0;-5.039230346679688;9.37255859375;0.522918701171875;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.100;427b4485-2b4c-496e-b4f4-a8aa82809882;0;-4.332931518554688;10.064483642578123;0.7886810302734375;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.200;2ae693c7-78a7-409a-bbea-01fdb261fb98;0;-4.457427978515625;8.809921264648438;1.250762939453125;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.300;93fa9e78-42f3-4a12-9749-399f589da9ac;0;-5.5635528564453125;9.022994995117188;1.4566650390625;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.400;f9704728-66b4-443a-8d87-b985409f6ba2;0;-4.095916748046875;9.188201904296877;1.5284881591796875;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.500;f9704728-66b4-443a-8d87-b985409f6ba2;0;-4.095916748046875;9.188201904296877;1.5284881591796875;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.600;d3ef84b9-fdcd-4c40-b521-189985c69515;0;-4.5915069580078125;9.365371704101562;2.237167358398437;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.700;d3ef84b9-fdcd-4c40-b521-189985c69515;0;-4.5915069580078125;9.365371704101562;2.237167358398437;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.800;4221b723-86b4-4890-9cb7-adb5275cddc4;0;-4.2635040283203125;9.74365234375;1.2818756103515625;-22.921991100000003;-42.4733718
2020-05-17 20:10:49.900;fbc30125-9206-4f70-98fc-f841c432f2d7;0;-4.3544769287109375;9.346221923828123;0.7144622802734375;-22.921991100000003;-42.4733718
2020-05-17 20:10:50.000;a3540c30-1561-4a0c-b0c5-bb2b9c7a89ec;0;-4.5484161376953125;9.379730224609377;1.451873779296875;-22.921991100000003;-42.4733718
2020-05-17 20:10:50.100;44f31506-d790-45f4-adb5-7679573fdd77;0;-1.201324462890625;7.878570556640625;4.710372924804688;-22.921991100000003;-42.4733718
2020-05-17 20:10:50.200;cee006c5-9da8-494d-a7ff-43cce613ccfa;0;-3.875640869140625;8.639923095703125;-5.0531768798828125;-22.921991100000003;-42.4733718
