2394a304-54a8-48a7-b86c-2d3f947353b5;0;1592673294721;-3.3177947998046875;8.99188232421875;3.661712646484375;-22.8692657;-42.3387893
f9d05f86-075b-40df-8448-f871f6483580;0;1592673294922;-3.1693572998046875;8.450790405273438;4.0543670654296875;-22.8692657;-42.3387893
5adeb77a-6461-40ee-a257-451f9085997d;0;1592673295122;-3.21484375;8.49627685546875;4.087890625;-22.8692657;-42.3387893
9e8b1317-d107-4ebc-bd76-fc55ea797717;0;1592673295320;-2.1183013916015625;9.5521240234375;3.798187255859375;-22.8692657;-42.3387893
b3073f4b-991c-4e73-9357-8b9f05af1b8e;0;1592673295420;-2.8102264404296875;9.81787109375;3.6856536865234375;-22.8685643;-42.3380075
f187be5e-af44-4a5e-9672-85c5102d0ac8;0;1592673295521;-3.31060791015625;9.398895263671875;4.2794189453125;-22.8685643;-42.3380075
0065caa2-f965-4c2b-830c-5d3693b52925;0;1592673295621;-3.40399169921875;9.441986083984375;3.237945556640625;-22.8685643;-42.3380075
04695975-30f9-49a1-a439-f4bd697ad173;0;1592673295722;-3.70086669921875;8.817092895507812;3.0559844970703125;-22.8685643;-42.3380075
02beb855-9b34-4889-9b9c-7b30750d90fe;0;1592673295823;-2.12548828125;9.135528564453125;3.42230224609375;-22.8685643;-42.3380075
edb6e095-1f7a-4644-b1bd-efe0902cabe3;0;1592673296023;-2.6522064208984375;9.461135864257812;3.1158447265625;-22.8685643;-42.3380075
aba51c5a-9fe2-4561-9463-600e9b774896;0;1592673296123;-2.9682464599609375;9.81787109375;1.92352294921875;-22.8685643;-42.3380075
5a24ea19-5abd-48da-8b1d-f1521d98a633;0;1592673296224;-3.4973602294921875;8.869766235351562;2.7998046875;-22.8685643;-42.3380075
09e68d35-66a7-4e5a-8ed8-af1ccfc11d47;0;1592673296326;-3.3393402099609375;9.89208984375;2.3975830078125;-22.8685643;-42.3380075
65bd3699-cef5-418c-9c5f-f240c4bd5c70;0;1592673296525;-4.05999755859375;9.887313842773438;2.5436248779296875;-22.8685643;-42.3380075
75a96cc5-2b5f-4c84-8621-8ea4002e4ffa;0;1592673296726;-3.0592193603515625;9.07806396484375;3.4869384765625;-22.8685643;-42.3380075
37c74af5-0d19-4a37-9d7e-8f41fe491b70;0;1592673296927;-2.64501953125;9.576065063476562;2.297027587890625;-22.8685643;-42.3380075
8d237dc4-00eb-4cb9-b86d-9d9a05f57e5b;0;1592673297126;-2.0919647216796875;9.061309814453125;3.233154296875;-22.8685643;-42.3380075
fec98b81-a908-40e1-a143-b9605697815d;0;1592673297226;-2.44390869140625;9.413253784179688;1.945068359375;-22.8685643;-42.3380075
35231166-b366-4a7d-981f-39b8079cd673;0;1592673297327;-2.15899658203125;9.767593383789062;3.154144287109375;-22.8685643;-42.3380075
afa6b3af-8ccf-49e7-b3e6-565a9b8bc97b;0;1592673297526;-2.331390380859375;9.607177734375;2.1461944580078125;-22.8685643;-42.3380075
ed491f13-6abe-44c8-abad-cb4d5bbd23c9;0;1592673297628;-1.8022613525390625;9.173828125;3.1182403564453125;-22.8685643;-42.3380075
