f9a86ca9-ae0b-4f68-8516-a4a4fa94acab;0;1591439988090;-0.9714813232421875;9.432403564453125;0.4678497314453125;-22.9266792;-42.4857703
60e2430c-3460-4710-bbd7-5c5e8f615a06;0;1591439988292;-1.8501434326171875;9.758026123046875;0.07281494140625;-22.9266792;-42.4857703
b7d0f823-e3f0-47cb-a852-f903871da96c;0;1591439988489;-2.331390380859375;10.428390502929688;-0.6741790771484375;-22.9266792;-42.4857703
e715ebe0-31e5-4b55-af0f-577b0e24e657;0;1591439988590;-1.68255615234375;10.327835083007812;-0.7148895263671875;-22.9266792;-42.4857703
b6b55f66-c874-4a8b-98aa-ccee60dc7cdf;0;1591439988690;-1.8764801025390625;9.937591552734375;0.51812744140625;-22.9266792;-42.4857703
3dc60d1f-6ce4-4e73-b99d-ce89cdf334ee;0;1591439988793;-1.625091552734375;9.683792114257812;1.2268218994140625;-22.9266792;-42.4857703
da2d768f-2106-4f44-a9f5-abbf41c48806;0;1591439988993;-1.974639892578125;9.777175903320312;0.099151611328125;-22.9266792;-42.4857703
abd43a7e-c417-4a1b-b4d9-681b65e97bcd;0;1591439989093;-2.386444091796875;9.674224853515625;0.0129547119140625;-22.9266792;-42.4857703
f5f2b8b5-3086-4142-b7d4-e367eb3848c0;0;1591439989194;-1.766357421875;9.947158813476562;0.089569091796875;-22.9266792;-42.4857703
75ec2df9-9cf3-4211-a2cd-c5c8b14037ee;0;1591439989394;-1.3138427734375;9.451568603515625;0.3625030517578125;-22.9266792;-42.4857703
8e1e0d49-f740-4541-bb16-661a410ba71c;0;1591439989496;-1.9962005615234375;9.837020874023438;0.5396728515625;-22.9266792;-42.4857703
ccb3746c-8158-40c2-9636-86d299371248;0;1591439989695;-1.87408447265625;9.951950073242188;0.5037689208984375;-22.9266792;-42.4857703
ae1c0894-cab4-4c45-b94d-1ccbc5d1e5a1;0;1591439989799;-2.4893951416015625;10.30389404296875;0.5085601806640625;-22.9266792;-42.4857703
